Game_ID,Event_Index,Game_Date,Game_Code,Period,Home_Team,Visitor_Team,Description,Home_Points_Before,Home_Points_After,Visitor_Points_Before,Visitor_Points_After,Point_Change,Score_Diff,Score_Diff_After,Video_Link,Thumbnail_Link,Event_Link
0022500056,362,2025-11-21,2025-11-21/PORGSW,2,GSW,POR,Curry 27' 3PT Step Back Jump Shot (23 PTS) (Podziemski 1 AST),69,72,63,63,3,6,9,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/362/e5182108-5057-5c11-c505-95878dc1b0fb_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/362/e5182108-5057-5c11-c505-95878dc1b0fb_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=362&GameID=0022500056&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Step+Back+Jump+Shot+%2823+PTS%29+%28Podziemski+1+AST%29
0022500056,348,2025-11-21,2025-11-21/PORGSW,2,GSW,POR,Curry 29' 3PT Step Back Jump Shot (20 PTS),61,64,58,58,3,3,6,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/348/f5e2e88b-f284-7785-cfc3-3d28292d019f_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/348/f5e2e88b-f284-7785-cfc3-3d28292d019f_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=348&GameID=0022500056&Season=2025-2026&flag=1&title=Curry+29%27+3PT+Step+Back+Jump+Shot+%2820+PTS%29
0022500056,337,2025-11-21,2025-11-21/PORGSW,2,GSW,POR,Curry 3PT Pullup Jump Shot (17 PTS) (Green 3 AST),58,61,56,56,3,2,5,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/337/dc2a5ef5-7566-feac-054a-2da0601bdf7b_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/337/dc2a5ef5-7566-feac-054a-2da0601bdf7b_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=337&GameID=0022500056&Season=2025-2026&flag=1&title=Curry+3PT+Pullup+Jump+Shot+%2817+PTS%29+%28Green+3+AST%29
0022500056,326,2025-11-21,2025-11-21/PORGSW,2,GSW,POR,Curry 30' 3PT Jump Shot (14 PTS) (Moody 1 AST),55,58,54,54,3,1,4,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/326/0270cd76-27bf-c608-62c0-bba6867ea4d9_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/326/0270cd76-27bf-c608-62c0-bba6867ea4d9_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=326&GameID=0022500056&Season=2025-2026&flag=1&title=Curry+30%27+3PT+Jump+Shot+%2814+PTS%29+%28Moody+1+AST%29
0022500249,288,2025-11-18,2025-11-18/GSWORL,2,ORL,GSW,Curry 25' 3PT Jump Shot (14 PTS) (Green 2 AST),59,59,47,50,3,12,9,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/288/4aa2713a-c741-4ead-ce90-a614afaf6479_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/288/4aa2713a-c741-4ead-ce90-a614afaf6479_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=288&GameID=0022500249&Season=2025-2026&flag=1&title=Curry+25%27+3PT+Jump+Shot+%2814+PTS%29+%28Green+2+AST%29
0022500249,637,2025-11-18,2025-11-18/GSWORL,4,ORL,GSW,Curry 27' 3PT Step Back Jump Shot (32 PTS),115,115,101,104,3,14,11,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/637/f37f4108-1e44-dd41-dc97-5ea5e6631c4f_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/637/f37f4108-1e44-dd41-dc97-5ea5e6631c4f_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=637&GameID=0022500249&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Step+Back+Jump+Shot+%2832+PTS%29
0022500249,404,2025-11-18,2025-11-18/GSWORL,3,ORL,GSW,Curry 26' 3PT Running Jump Shot (25 PTS) (Richard 2 AST),75,75,67,70,3,8,5,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/404/6f0cd452-be08-e9a1-2bc0-b75713c01c1a_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/404/6f0cd452-be08-e9a1-2bc0-b75713c01c1a_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=404&GameID=0022500249&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Running+Jump+Shot+%2825+PTS%29+%28Richard+2+AST%29
0022500249,319,2025-11-18,2025-11-18/GSWORL,2,ORL,GSW,Curry 26' 3PT Jump Shot (22 PTS) (Butler III 3 AST),63,63,57,60,3,6,3,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/319/9587e888-01d7-0411-d089-688796714d9a_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/319/9587e888-01d7-0411-d089-688796714d9a_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=319&GameID=0022500249&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Jump+Shot+%2822+PTS%29+%28Butler+III+3+AST%29
0022500249,305,2025-11-18,2025-11-18/GSWORL,2,ORL,GSW,Curry 3PT Jump Shot (17 PTS) (Butler III 2 AST),61,61,52,55,3,9,6,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/305/11338c44-0517-94bd-1fc6-962da1520014_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/305/11338c44-0517-94bd-1fc6-962da1520014_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=305&GameID=0022500249&Season=2025-2026&flag=1&title=Curry+3PT+Jump+Shot+%2817+PTS%29+%28Butler+III+2+AST%29
0022500249,159,2025-11-18,2025-11-18/GSWORL,1,ORL,GSW,Curry 34' 3PT Pullup Jump Shot (9 PTS),36,36,29,32,3,7,4,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/159/774ac190-52a9-8290-f36e-cafd1aed5f84_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/159/774ac190-52a9-8290-f36e-cafd1aed5f84_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=159&GameID=0022500249&Season=2025-2026&flag=1&title=Curry+34%27+3PT+Pullup+Jump+Shot+%289+PTS%29
0022500249,26,2025-11-18,2025-11-18/GSWORL,1,ORL,GSW,Curry 25' 3PT Step Back Jump Shot (3 PTS) (Richard 1 AST),5,5,4,7,3,1,2,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/26/a6d3ff08-4ede-9622-5f5e-51d6dce0fcf1_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/18/0022500249/26/a6d3ff08-4ede-9622-5f5e-51d6dce0fcf1_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=26&GameID=0022500249&Season=2025-2026&flag=1&title=Curry+25%27+3PT+Step+Back+Jump+Shot+%283+PTS%29+%28Richard+1+AST%29
0022500237,517,2025-11-16,2025-11-16/GSWNOP,3,NOP,GSW,Curry 26' 3PT Jump Shot (9 PTS) (Horford 3 AST),63,63,77,80,3,14,17,https://videos.nba.com/nba/pbp/media/2025/11/16/0022500237/517/cbdd3bbd-c28b-8ba4-6d3b-deb5e02a0cff_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/16/0022500237/517/cbdd3bbd-c28b-8ba4-6d3b-deb5e02a0cff_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=517&GameID=0022500237&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Jump+Shot+%289+PTS%29+%28Horford+3+AST%29
0022500047,24,2025-11-14,2025-11-14/GSWSAS,1,SAS,GSW,Curry 26' 3PT Step Back Jump Shot (3 PTS),5,5,2,5,3,3,0,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/24/a750eedb-48c4-6d9d-2842-7d61136ccc97_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/24/a750eedb-48c4-6d9d-2842-7d61136ccc97_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=24&GameID=0022500047&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Step+Back+Jump+Shot+%283+PTS%29
0022500047,477,2025-11-14,2025-11-14/GSWSAS,3,SAS,GSW,Curry 28' 3PT Step Back Jump Shot (29 PTS),72,72,68,71,3,4,1,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/477/f258fa64-f4ed-8c4c-6cbc-49f97c9a1a90_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/477/f258fa64-f4ed-8c4c-6cbc-49f97c9a1a90_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=477&GameID=0022500047&Season=2025-2026&flag=1&title=Curry+28%27+3PT+Step+Back+Jump+Shot+%2829+PTS%29
0022500047,610,2025-11-14,2025-11-14/GSWSAS,4,SAS,GSW,Curry 29' 3PT Pullup Jump Shot (41 PTS),95,95,85,88,3,10,7,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/610/b6bd1783-f31c-a2f9-ccb9-8e33a5ec94d2_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/610/b6bd1783-f31c-a2f9-ccb9-8e33a5ec94d2_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=610&GameID=0022500047&Season=2025-2026&flag=1&title=Curry+29%27+3PT+Pullup+Jump+Shot+%2841+PTS%29
0022500047,494,2025-11-14,2025-11-14/GSWSAS,3,SAS,GSW,Curry 29' 3PT Pullup Jump Shot (35 PTS) (Payton II 1 AST),77,77,74,77,3,3,0,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/494/2a11896d-8d77-bb4f-20b7-1e57b1c1282b_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/494/2a11896d-8d77-bb4f-20b7-1e57b1c1282b_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=494&GameID=0022500047&Season=2025-2026&flag=1&title=Curry+29%27+3PT+Pullup+Jump+Shot+%2835+PTS%29+%28Payton+II+1+AST%29
0022500047,485,2025-11-14,2025-11-14/GSWSAS,3,SAS,GSW,Curry 25' 3PT Jump Shot (32 PTS) (Green 5 AST),74,74,71,74,3,3,0,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/485/8e61aa99-2e9d-9c7b-b4cf-df7b44efea61_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/485/8e61aa99-2e9d-9c7b-b4cf-df7b44efea61_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=485&GameID=0022500047&Season=2025-2026&flag=1&title=Curry+25%27+3PT+Jump+Shot+%2832+PTS%29+%28Green+5+AST%29
0022500047,270,2025-11-14,2025-11-14/GSWSAS,2,SAS,GSW,Curry 28' 3PT Pullup Jump Shot (13 PTS),30,30,28,31,3,2,1,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/270/81e51cb2-102a-4d6b-aeb5-3218c0222985_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/270/81e51cb2-102a-4d6b-aeb5-3218c0222985_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=270&GameID=0022500047&Season=2025-2026&flag=1&title=Curry+28%27+3PT+Pullup+Jump+Shot+%2813+PTS%29
0022500047,422,2025-11-14,2025-11-14/GSWSAS,3,SAS,GSW,Curry 25' 3PT Pullup Jump Shot (21 PTS),62,62,56,59,3,6,3,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/422/5c1c5d1b-233f-2179-b19c-caf77e9eaaaf_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/422/5c1c5d1b-233f-2179-b19c-caf77e9eaaaf_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=422&GameID=0022500047&Season=2025-2026&flag=1&title=Curry+25%27+3PT+Pullup+Jump+Shot+%2821+PTS%29
0022500047,109,2025-11-14,2025-11-14/GSWSAS,1,SAS,GSW,Curry 26' 3PT Pullup Jump Shot (10 PTS),11,11,15,18,3,4,7,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/109/d8153dcf-52e2-3b5b-684e-aa802f5b3633_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/109/d8153dcf-52e2-3b5b-684e-aa802f5b3633_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=109&GameID=0022500047&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Pullup+Jump+Shot+%2810+PTS%29
0022500047,326,2025-11-14,2025-11-14/GSWSAS,2,SAS,GSW,Curry 26' 3PT Step Back Jump Shot (16 PTS),35,35,40,43,3,5,8,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/326/ded96576-7ab4-d57a-4a83-a597763ed191_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/14/0022500047/326/ded96576-7ab4-d57a-4a83-a597763ed191_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=326&GameID=0022500047&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Step+Back+Jump+Shot+%2816+PTS%29
0022500220,42,2025-11-12,2025-11-12/GSWSAS,1,SAS,GSW,Curry 3PT Pullup Jump Shot (5 PTS) (Green 2 AST),12,12,8,11,3,4,1,https://videos.nba.com/nba/pbp/media/2025/11/12/0022500220/42/80243829-1372-c562-4d45-6eacbc8fb935_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/12/0022500220/42/80243829-1372-c562-4d45-6eacbc8fb935_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=42&GameID=0022500220&Season=2025-2026&flag=1&title=Curry+3PT+Pullup+Jump+Shot+%285+PTS%29+%28Green+2+AST%29
0022500220,367,2025-11-12,2025-11-12/GSWSAS,3,SAS,GSW,Curry 25' 3PT Pullup Jump Shot (23 PTS) (Butler III 4 AST),63,63,54,57,3,9,6,https://videos.nba.com/nba/pbp/media/2025/11/12/0022500220/367/539390f8-4804-015d-e338-0a2ecd0246b8_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/12/0022500220/367/539390f8-4804-015d-e338-0a2ecd0246b8_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=367&GameID=0022500220&Season=2025-2026&flag=1&title=Curry+25%27+3PT+Pullup+Jump+Shot+%2823+PTS%29+%28Butler+III+4+AST%29
0022500220,361,2025-11-12,2025-11-12/GSWSAS,3,SAS,GSW,Curry 3PT Jump Shot (20 PTS) (Butler III 3 AST),61,61,51,54,3,10,7,https://videos.nba.com/nba/pbp/media/2025/11/12/0022500220/361/988a836a-ce1f-5936-d3f8-53af7580efef_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/12/0022500220/361/988a836a-ce1f-5936-d3f8-53af7580efef_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=361&GameID=0022500220&Season=2025-2026&flag=1&title=Curry+3PT+Jump+Shot+%2820+PTS%29+%28Butler+III+3+AST%29
0022500220,452,2025-11-12,2025-11-12/GSWSAS,3,SAS,GSW,Curry 26' 3PT Step Back Jump Shot (33 PTS) (Moody 3 AST),73,73,72,75,3,1,2,https://videos.nba.com/nba/pbp/media/2025/11/12/0022500220/452/cfd52504-864a-5fd2-cf1e-cc039fae874f_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/12/0022500220/452/cfd52504-864a-5fd2-cf1e-cc039fae874f_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=452&GameID=0022500220&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Step+Back+Jump+Shot+%2833+PTS%29+%28Moody+3+AST%29
0022500220,639,2025-11-12,2025-11-12/GSWSAS,4,SAS,GSW,Curry 3PT Jump Shot (42 PTS) (Payton II 2 AST),101,101,107,110,3,6,9,https://videos.nba.com/nba/pbp/media/2025/11/12/0022500220/639/4cd8dc6f-b9fc-7c18-b40b-c2986f4e23d1_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/12/0022500220/639/4cd8dc6f-b9fc-7c18-b40b-c2986f4e23d1_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=639&GameID=0022500220&Season=2025-2026&flag=1&title=Curry+3PT+Jump+Shot+%2842+PTS%29+%28Payton+II+2+AST%29
0022500210,32,2025-11-11,2025-11-11/GSWOKC,1,OKC,GSW,Curry 25' 3PT Jump Shot (5 PTS) (Green 2 AST),10,10,6,9,3,4,1,https://videos.nba.com/nba/pbp/media/2025/11/11/0022500210/32/13a147c6-c241-eca7-fb87-a4fa87edd252_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/11/0022500210/32/13a147c6-c241-eca7-fb87-a4fa87edd252_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=32&GameID=0022500210&Season=2025-2026&flag=1&title=Curry+25%27+3PT+Jump+Shot+%285+PTS%29+%28Green+2+AST%29
0022500169,351,2025-11-04,2025-11-04/PHXGSW,3,GSW,PHX,Curry 28' 3PT Running Jump Shot (17 PTS) (Moody 1 AST),70,73,49,49,3,21,24,https://videos.nba.com/nba/pbp/media/2025/11/04/0022500169/351/45c08b07-1822-982e-d285-0d0435b2649a_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/04/0022500169/351/45c08b07-1822-982e-d285-0d0435b2649a_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=351&GameID=0022500169&Season=2025-2026&flag=1&title=Curry+28%27+3PT+Running+Jump+Shot+%2817+PTS%29+%28Moody+1+AST%29
0022500169,328,2025-11-04,2025-11-04/PHXGSW,2,GSW,PHX,Curry 27' 3PT Pullup Jump Shot (12 PTS) (Green 3 AST),65,68,47,47,3,18,21,https://videos.nba.com/nba/pbp/media/2025/11/04/0022500169/328/38119208-fb16-2b41-e2fd-36a1bf4aa7a5_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/04/0022500169/328/38119208-fb16-2b41-e2fd-36a1bf4aa7a5_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=328&GameID=0022500169&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Pullup+Jump+Shot+%2812+PTS%29+%28Green+3+AST%29
0022500169,318,2025-11-04,2025-11-04/PHXGSW,2,GSW,PHX,Curry 29' 3PT Jump Shot (9 PTS) (Hield 2 AST),62,65,44,44,3,18,21,https://videos.nba.com/nba/pbp/media/2025/11/04/0022500169/318/fc1bc9b4-3f8a-4b39-473e-625c67032f15_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/04/0022500169/318/fc1bc9b4-3f8a-4b39-473e-625c67032f15_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=318&GameID=0022500169&Season=2025-2026&flag=1&title=Curry+29%27+3PT+Jump+Shot+%289+PTS%29+%28Hield+2+AST%29
0022500169,75,2025-11-04,2025-11-04/PHXGSW,1,GSW,PHX,Curry 3PT Jump Shot (6 PTS) (Green 1 AST),14,17,11,11,3,3,6,https://videos.nba.com/nba/pbp/media/2025/11/04/0022500169/75/c4a18e90-1010-4afd-f516-a28d84cbe772_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/04/0022500169/75/c4a18e90-1010-4afd-f516-a28d84cbe772_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=75&GameID=0022500169&Season=2025-2026&flag=1&title=Curry+3PT+Jump+Shot+%286+PTS%29+%28Green+1+AST%29
0022500169,56,2025-11-04,2025-11-04/PHXGSW,1,GSW,PHX,Curry 28' 3PT Running Pull-Up Jump Shot (3 PTS),8,11,5,5,3,3,6,https://videos.nba.com/nba/pbp/media/2025/11/04/0022500169/56/07b1d916-38f1-47fc-0f53-ffa6082511f8_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/04/0022500169/56/07b1d916-38f1-47fc-0f53-ffa6082511f8_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=56&GameID=0022500169&Season=2025-2026&flag=1&title=Curry+28%27+3PT+Running+Pull-Up+Jump+Shot+%283+PTS%29
0022500144,244,2025-11-01,2025-11-01/GSWIND,2,IND,GSW,Curry 27' 3PT Pullup Jump Shot (13 PTS),39,39,44,47,3,5,8,https://videos.nba.com/nba/pbp/media/2025/11/01/0022500144/244/6242509d-e31b-4bd1-891f-640afd1e669b_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/01/0022500144/244/6242509d-e31b-4bd1-891f-640afd1e669b_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=244&GameID=0022500144&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Pullup+Jump+Shot+%2813+PTS%29
0022500144,86,2025-11-01,2025-11-01/GSWIND,1,IND,GSW,Curry 25' 3PT Step Back Jump Shot (9 PTS) (Hield 1 AST),16,16,19,22,3,3,6,https://videos.nba.com/nba/pbp/media/2025/11/01/0022500144/86/3fd0ea74-d8bc-20e3-205a-ef8a97ad1460_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/01/0022500144/86/3fd0ea74-d8bc-20e3-205a-ef8a97ad1460_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=86&GameID=0022500144&Season=2025-2026&flag=1&title=Curry+25%27+3PT+Step+Back+Jump+Shot+%289+PTS%29+%28Hield+1+AST%29
0022500144,62,2025-11-01,2025-11-01/GSWIND,1,IND,GSW,Curry 26' 3PT Pullup Jump Shot (3 PTS) (Green 1 AST),14,14,13,16,3,1,2,https://videos.nba.com/nba/pbp/media/2025/11/01/0022500144/62/3aca8acb-3730-f27b-c2b7-22e1201e0a3a_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/01/0022500144/62/3aca8acb-3730-f27b-c2b7-22e1201e0a3a_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=62&GameID=0022500144&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Pullup+Jump+Shot+%283+PTS%29+%28Green+1+AST%29
0022500144,603,2025-11-01,2025-11-01/GSWIND,4,IND,GSW,Curry 27' 3PT Jump Shot (21 PTS) (Santos 1 AST),93,93,101,104,3,8,11,https://videos.nba.com/nba/pbp/media/2025/11/01/0022500144/603/cbb58cae-9405-0493-580b-c3e136a50e80_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/01/0022500144/603/cbb58cae-9405-0493-580b-c3e136a50e80_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=603&GameID=0022500144&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Jump+Shot+%2821+PTS%29+%28Santos+1+AST%29
0022500139,239,2025-10-30,2025-10-30/GSWMIL,2,MIL,GSW,Curry 26' 3PT Step Back Jump Shot (6 PTS),49,49,37,40,3,12,9,https://videos.nba.com/nba/pbp/media/2025/10/30/0022500139/239/ec4ea268-97d7-cea8-6f1f-c7c363e6f761_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/30/0022500139/239/ec4ea268-97d7-cea8-6f1f-c7c363e6f761_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=239&GameID=0022500139&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Step+Back+Jump+Shot+%286+PTS%29
0022500139,319,2025-10-30,2025-10-30/GSWMIL,2,MIL,GSW,Curry 27' 3PT Jump Shot (11 PTS) (Kuminga 2 AST),54,54,51,54,3,3,0,https://videos.nba.com/nba/pbp/media/2025/10/30/0022500139/319/db3746f2-dfd9-34d7-0622-cd2bbbc28e0a_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/30/0022500139/319/db3746f2-dfd9-34d7-0622-cd2bbbc28e0a_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=319&GameID=0022500139&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Jump+Shot+%2811+PTS%29+%28Kuminga+2+AST%29
0022500139,407,2025-10-30,2025-10-30/GSWMIL,3,MIL,GSW,Curry 26' 3PT Jump Shot (18 PTS) (Butler III 3 AST),72,72,70,73,3,2,1,https://videos.nba.com/nba/pbp/media/2025/10/30/0022500139/407/0f80eac5-c0c7-3266-b95c-defbd53fcec2_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/30/0022500139/407/0f80eac5-c0c7-3266-b95c-defbd53fcec2_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=407&GameID=0022500139&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Jump+Shot+%2818+PTS%29+%28Butler+III+3+AST%29
0022500139,646,2025-10-30,2025-10-30/GSWMIL,4,MIL,GSW,Curry 26' 3PT Jump Shot (27 PTS) (Horford 2 AST),106,106,101,104,3,5,2,https://videos.nba.com/nba/pbp/media/2025/10/30/0022500139/646/4b700a4d-f87b-a728-56ab-b39ec118ce6c_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/30/0022500139/646/4b700a4d-f87b-a728-56ab-b39ec118ce6c_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=646&GameID=0022500139&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Jump+Shot+%2827+PTS%29+%28Horford+2+AST%29
0022500127,39,2025-10-28,2025-10-28/LACGSW,1,GSW,LAC,Curry 28' 3PT Pullup Jump Shot (3 PTS),7,10,7,7,3,0,3,https://videos.nba.com/nba/pbp/media/2025/10/28/0022500127/39/0250be6c-cc39-b221-6389-c05cd16e92df_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/28/0022500127/39/0250be6c-cc39-b221-6389-c05cd16e92df_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=39&GameID=0022500127&Season=2025-2026&flag=1&title=Curry+28%27+3PT+Pullup+Jump+Shot+%283+PTS%29
0022500127,541,2025-10-28,2025-10-28/LACGSW,4,GSW,LAC,Curry 28' 3PT Step Back Jump Shot (19 PTS),90,93,70,70,3,20,23,https://videos.nba.com/nba/pbp/media/2025/10/28/0022500127/541/a65a374b-3500-8140-c0d6-085bf27b6422_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/28/0022500127/541/a65a374b-3500-8140-c0d6-085bf27b6422_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=541&GameID=0022500127&Season=2025-2026&flag=1&title=Curry+28%27+3PT+Step+Back+Jump+Shot+%2819+PTS%29
0022500121,64,2025-10-27,2025-10-27/MEMGSW,1,GSW,MEM,Curry 27' 3PT Running Pull-Up Jump Shot (8 PTS) (Podziemski 2 AST),19,22,13,13,3,6,9,https://videos.nba.com/nba/pbp/media/2025/10/27/0022500121/64/e9d75536-5bab-2213-d9a6-d7df028ea0b6_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/27/0022500121/64/e9d75536-5bab-2213-d9a6-d7df028ea0b6_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=64&GameID=0022500121&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Running+Pull-Up+Jump+Shot+%288+PTS%29+%28Podziemski+2+AST%29
0022500121,56,2025-10-27,2025-10-27/MEMGSW,1,GSW,MEM,Curry 29' 3PT Jump Shot (5 PTS) (Green 4 AST),14,17,11,11,3,3,6,https://videos.nba.com/nba/pbp/media/2025/10/27/0022500121/56/f0f4178a-96ab-f95b-991b-50db65e79577_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/27/0022500121/56/f0f4178a-96ab-f95b-991b-50db65e79577_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=56&GameID=0022500121&Season=2025-2026&flag=1&title=Curry+29%27+3PT+Jump+Shot+%285+PTS%29+%28Green+4+AST%29
